Year,Month,Market,Commodity,Variety,Price_per_KG,Avg_Temp_C,Max_Temp_C,Min_Temp_C,Rainfall_mm,Cumulative_Rainfall_mm,Flood,Drought,Yield_per_Hectare,Production_tonnes,Area_Hectares,Import_tonnes,Export_tonnes,Fertilizer_Cost,Seed_Cost,Labor_Cost,Fuel_Cost,Inflation,CPI,Lag1_Price,Lag2_Price
2020,6,Mymensingh,Potato,Red_Potato,33.5,29.2,34.0,24.8,420.0,818.0,1,0,22.5,10900000,495000.0,0.0,500.0,18.5,20.0,470.0,92.0,6.12,145.2,30.5,27.5
2020,6,Mymensingh,Potato,White_Potato,31.5,29.2,34.0,24.8,420.0,818.0,1,0,22.5,10900000,495000.0,0.0,500.0,18.5,20.0,470.0,92.0,6.12,145.2,28.5,25.5
2020,6,Mymensingh,Rice,Coarse,46.8,29.1,35.1,25.2,560.4,886.8,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,680.0,69.0,5.7,257.4,46.1,43.1
2020,6,Mymensingh,Rice,Miniket,59.5,29.1,35.1,25.2,560.4,886.8,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,680.0,69.0,5.7,257.4,58.2,55.1
2020,6,Mymensingh,Rice,Nazirshail,65.5,29.1,35.1,25.2,560.4,886.8,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,680.0,69.0,5.7,257.4,63.5,60.8
2020,6,Mymensingh,Rice,Aromatic,110.5,29.1,35.1,25.2,560.4,886.8,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,680.0,69.0,5.7,257.4,106.5,102.5
2020,6,Mymensingh,Tomato,Local,72.1,29.5,34.2,25.4,390.2,953.7,0,0,3.8,82000,18500.0,2800.0,0.0,1520.0,1350.0,620.0,92.0,5.85,275.4,54.8,42.8
2020,6,Mymensingh,Tomato,Hybrid,88.5,29.5,34.2,25.4,390.2,953.7,0,0,3.8,82000,18500.0,2800.0,0.0,1520.0,1350.0,620.0,92.0,5.85,275.4,70.2,55.4
2020,6,Mymensingh,Tomato,Roma,105.4,29.5,34.2,25.4,390.2,953.7,0,0,3.8,82000,18500.0,2800.0,0.0,1520.0,1350.0,620.0,92.0,5.85,275.4,85.4,68.5
2020,6,Mymensingh,Tomato,Cherry,195.0,29.5,34.2,25.4,390.2,953.7,0,0,3.8,82000,18500.0,2800.0,0.0,1520.0,1350.0,620.0,92.0,5.85,275.4,175.0,145.0
2020,6,Rajshahi,Potato,Red_Potato,29.5,30.5,35.5,25.8,280.0,503.0,0,0,23.8,10900000,495000.0,0.0,500.0,18.0,16.0,440.0,90.0,6.12,145.2,26.5,23.5
2020,6,Rajshahi,Potato,White_Potato,27.5,30.5,35.5,25.8,280.0,503.0,0,0,23.8,10900000,495000.0,0.0,500.0,18.0,16.0,440.0,90.0,6.12,145.2,24.5,21.5
2020,6,Rajshahi,Rice,Coarse,45.2,31.8,39.5,26.8,310.2,532.2,0,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,660.0,68.0,5.7,257.4,44.5,43.2
2020,6,Rajshahi,Rice,Miniket,57.1,31.8,39.5,26.8,310.2,532.2,0,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,660.0,68.0,5.7,257.4,56.8,55.1
2020,6,Rajshahi,Rice,Nazirshail,63.1,31.8,39.5,26.8,310.2,532.2,0,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,660.0,68.0,5.7,257.4,62.1,60.5
2020,6,Rajshahi,Rice,Aromatic,105.5,31.8,39.5,26.8,310.2,532.2,0,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,660.0,68.0,5.7,257.4,102.5,99.2
2020,6,Rajshahi,Tomato,Local,65.2,31.2,36.8,24.8,185.2,416.6,0,0,3.8,82000,18500.0,2800.0,0.0,1520.0,1350.0,620.0,92.0,5.85,275.4,48.5,35.4
2020,6,Rajshahi,Tomato,Hybrid,80.4,31.2,36.8,24.8,185.2,416.6,0,0,3.8,82000,18500.0,2800.0,0.0,1520.0,1350.0,620.0,92.0,5.85,275.4,62.1,48.2
2020,6,Rajshahi,Tomato,Roma,98.2,31.2,36.8,24.8,185.2,416.6,0,0,3.8,82000,18500.0,2800.0,0.0,1520.0,1350.0,620.0,92.0,5.85,275.4,78.4,62.5
2020,6,Rajshahi,Tomato,Cherry,180.0,31.2,36.8,24.8,185.2,416.6,0,0,3.8,82000,18500.0,2800.0,0.0,1520.0,1350.0,620.0,92.0,5.85,275.4,150.0,120.0
2020,6,Rangpur,Potato,Red_Potato,28.5,30.0,34.5,25.2,310.0,553.0,0,0,25.5,10900000,495000.0,0.0,500.0,17.5,15.0,430.0,90.0,6.12,145.2,25.5,22.5
2020,6,Rangpur,Potato,White_Potato,26.5,30.0,34.5,25.2,310.0,553.0,0,0,25.5,10900000,495000.0,0.0,500.0,17.5,15.0,430.0,90.0,6.12,145.2,23.5,20.5
2020,6,Rangpur,Rice,Coarse,44.5,29.5,35.1,25.2,430.5,644.6,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,650.0,67.0,5.7,257.4,43.8,42.5
2020,6,Rangpur,Rice,Miniket,55.5,29.5,35.1,25.2,430.5,644.6,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,650.0,67.0,5.7,257.4,54.5,53.2
2020,6,Rangpur,Rice,Nazirshail,61.2,29.5,35.1,25.2,430.5,644.6,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,650.0,67.0,5.7,257.4,59.2,58.8
2020,6,Rangpur,Rice,Aromatic,101.5,29.5,35.1,25.2,430.5,644.6,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,650.0,67.0,5.7,257.4,98.5,95.5
2020,6,Rangpur,Tomato,Local,62.8,29.5,34.2,23.5,210.4,530.6,0,0,3.8,82000,18500.0,2800.0,0.0,1520.0,1350.0,620.0,92.0,5.85,275.4,45.2,32.8
2020,6,Rangpur,Tomato,Hybrid,78.5,29.5,34.2,23.5,210.4,530.6,0,0,3.8,82000,18500.0,2800.0,0.0,1520.0,1350.0,620.0,92.0,5.85,275.4,58.4,45.5
2020,6,Rangpur,Tomato,Roma,95.4,29.5,34.2,23.5,210.4,530.6,0,0,3.8,82000,18500.0,2800.0,0.0,1520.0,1350.0,620.0,92.0,5.85,275.4,72.1,58.4
2020,6,Rangpur,Tomato,Cherry,170.0,29.5,34.2,23.5,210.4,530.6,0,0,3.8,82000,18500.0,2800.0,0.0,1520.0,1350.0,620.0,92.0,5.85,275.4,140.0,110.0
2020,6,Sylhet,Potato,Red_Potato,40.5,28.8,33.5,24.5,650.0,1331.0,1,0,20.2,10900000,495000.0,0.0,500.0,21.5,28.0,540.0,98.0,6.12,145.2,37.5,33.5
2020,6,Sylhet,Potato,White_Potato,38.0,28.8,33.5,24.5,650.0,1331.0,1,0,20.2,10900000,495000.0,0.0,500.0,21.5,28.0,540.0,98.0,6.12,145.2,35.0,31.0
2020,6,Sylhet,Rice,Coarse,53.2,28.5,33.5,25.5,1020.5,1711.8,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,720.0,72.0,5.7,257.4,51.8,49.2
2020,6,Sylhet,Rice,Miniket,68.5,28.5,33.5,25.5,1020.5,1711.8,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,720.0,72.0,5.7,257.4,65.2,62.5
2020,6,Sylhet,Rice,Nazirshail,78.2,28.5,33.5,25.5,1020.5,1711.8,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,720.0,72.0,5.7,257.4,75.8,72.1
2020,6,Sylhet,Rice,Aromatic,125.5,28.5,33.5,25.5,1020.5,1711.8,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,720.0,72.0,5.7,257.4,118.5,115.5
2020,6,Sylhet,Tomato,Local,95.4,28.8,33.2,25.1,720.5,1744.7,0,0,3.8,82000,18500.0,2800.0,0.0,1520.0,1350.0,620.0,92.0,5.85,275.4,75.5,58.5
2020,6,Sylhet,Tomato,Hybrid,112.5,28.8,33.2,25.1,720.5,1744.7,0,0,3.8,82000,18500.0,2800.0,0.0,1520.0,1350.0,620.0,92.0,5.85,275.4,92.4,72.4
2020,6,Sylhet,Tomato,Roma,135.2,28.8,33.2,25.1,720.5,1744.7,0,0,3.8,82000,18500.0,2800.0,0.0,1520.0,1350.0,620.0,92.0,5.85,275.4,110.2,88.2
2020,6,Sylhet,Tomato,Cherry,280.0,28.8,33.2,25.1,720.5,1744.7,0,0,3.8,82000,18500.0,2800.0,0.0,1520.0,1350.0,620.0,92.0,5.85,275.4,250.0,210.0
2020,7,Barisal,Potato,Red_Potato,36.0,28.8,33.2,26.0,550.0,1579.0,1,0,20.8,10900000,495000.0,0.0,0.0,19.5,20.0,500.0,96.0,6.25,146.8,34.0,31.5
2020,7,Barisal,Potato,White_Potato,34.0,28.8,33.2,26.0,550.0,1579.0,1,0,20.8,10900000,495000.0,0.0,0.0,19.5,20.0,500.0,96.0,6.25,146.8,32.0,29.5
2020,7,Barisal,Rice,Coarse,48.5,28.8,33.8,25.1,550.5,1419.1,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,670.0,72.0,5.7,258.5,46.1,45.5
2020,7,Barisal,Rice,Miniket,61.2,28.8,33.8,25.1,550.5,1419.1,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,670.0,72.0,5.7,258.5,59.8,58.8
2020,7,Barisal,Rice,Nazirshail,67.2,28.8,33.8,25.1,550.5,1419.1,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,670.0,72.0,5.7,258.5,65.2,63.8
2020,7,Barisal,Rice,Aromatic,116.8,28.8,33.8,25.1,550.5,1419.1,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,670.0,72.0,5.7,258.5,112.5,108.5
2020,7,Barisal,Tomato,Local,74.5,29.8,34.2,25.8,350.8,1106.9,0,0,3.9,85000,18200.0,3200.0,0.0,1550.0,1400.0,610.0,92.0,5.53,276.8,78.2,58.2
2020,7,Barisal,Tomato,Hybrid,90.2,29.8,34.2,25.8,350.8,1106.9,0,0,3.9,85000,18200.0,3200.0,0.0,1550.0,1400.0,610.0,92.0,5.53,276.8,95.5,75.4
2020,7,Barisal,Tomato,Roma,108.2,29.8,34.2,25.8,350.8,1106.9,0,0,3.9,85000,18200.0,3200.0,0.0,1550.0,1400.0,610.0,92.0,5.53,276.8,112.4,90.2
2020,7,Barisal,Tomato,Cherry,215.0,29.8,34.2,25.8,350.8,1106.9,0,0,3.9,85000,18200.0,3200.0,0.0,1550.0,1400.0,610.0,92.0,5.53,276.8,225.0,195.0
2020,7,Chittagong,Potato,Red_Potato,38.5,28.5,33.0,26.5,600.0,1585.0,1,0,21.0,10900000,495000.0,0.0,0.0,19.0,20.0,520.0,98.0,6.25,146.8,36.5,33.5
2020,7,Chittagong,Potato,White_Potato,36.5,28.5,33.0,26.5,600.0,1585.0,1,0,21.0,10900000,495000.0,0.0,0.0,19.0,20.0,520.0,98.0,6.25,146.8,34.0,31.0
2020,7,Chittagong,Rice,Coarse,50.8,28.2,32.8,25.4,720.5,1754.6,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,700.0,72.0,5.7,258.5,49.5,48.8
2020,7,Chittagong,Rice,Miniket,64.2,28.2,32.8,25.4,720.5,1754.6,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,700.0,72.0,5.7,258.5,63.1,62.1
2020,7,Chittagong,Rice,Nazirshail,73.5,28.2,32.8,25.4,720.5,1754.6,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,700.0,72.0,5.7,258.5,71.2,69.5
2020,7,Chittagong,Rice,Aromatic,123.5,28.2,32.8,25.4,720.5,1754.6,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,700.0,72.0,5.7,258.5,118.5,115.5
2020,7,Chittagong,Tomato,Local,84.2,29.8,34.2,25.8,410.2,1309.5,0,0,3.9,85000,18200.0,3200.0,0.0,1550.0,1400.0,610.0,92.0,5.53,276.8,88.4,65.8
2020,7,Chittagong,Tomato,Hybrid,100.5,29.8,34.2,25.8,410.2,1309.5,0,0,3.9,85000,18200.0,3200.0,0.0,1550.0,1400.0,610.0,92.0,5.53,276.8,105.2,82.4
2020,7,Chittagong,Tomato,Roma,118.4,29.8,34.2,25.8,410.2,1309.5,0,0,3.9,85000,18200.0,3200.0,0.0,1550.0,1400.0,610.0,92.0,5.53,276.8,125.4,102.5
2020,7,Chittagong,Tomato,Cherry,235.0,29.8,34.2,25.8,410.2,1309.5,0,0,3.9,85000,18200.0,3200.0,0.0,1550.0,1400.0,610.0,92.0,5.53,276.8,245.0,215.0
2020,7,Dhaka,Potato,Red_Potato,35.5,28.8,33.5,25.8,420.0,1105.0,1,0,22.1,10900000,495000.0,0.0,200.0,18.5,18.0,490.0,94.0,6.25,146.8,32.5,29.5
2020,7,Dhaka,Potato,White_Potato,33.0,28.8,33.5,25.8,420.0,1105.0,1,0,22.1,10900000,495000.0,0.0,200.0,18.5,18.0,490.0,94.0,6.25,146.8,30.5,27.5
2020,7,Dhaka,Rice,Coarse,48.0,28.5,33.5,25.8,450.8,1140.9,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,680.0,70.0,5.7,258.5,47.0,46.5
2020,7,Dhaka,Rice,Miniket,61.5,28.5,33.5,25.8,450.8,1140.9,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,680.0,70.0,5.7,258.5,60.2,59.8
2020,7,Dhaka,Rice,Nazirshail,68.5,28.5,33.5,25.8,450.8,1140.9,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,680.0,70.0,5.7,258.5,66.8,66.1
2020,7,Dhaka,Rice,Aromatic,116.5,28.5,33.5,25.8,450.8,1140.9,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,680.0,70.0,5.7,258.5,112.5,110.2
2020,7,Dhaka,Tomato,Local,78.5,29.5,33.8,25.2,365.2,1187.5,1,0,3.9,85000,18200.0,3200.0,0.0,1550.0,1400.0,610.0,92.0,5.53,276.8,82.5,62.4
2020,7,Dhaka,Tomato,Hybrid,92.4,29.5,33.8,25.2,365.2,1187.5,1,0,3.9,85000,18200.0,3200.0,0.0,1550.0,1400.0,610.0,92.0,5.53,276.8,98.4,78.5
2020,7,Dhaka,Tomato,Roma,108.5,29.5,33.8,25.2,365.2,1187.5,1,0,3.9,85000,18200.0,3200.0,0.0,1550.0,1400.0,610.0,92.0,5.53,276.8,115.2,95.2
2020,7,Dhaka,Tomato,Cherry,210.0,29.5,33.8,25.2,365.2,1187.5,1,0,3.9,85000,18200.0,3200.0,0.0,1550.0,1400.0,610.0,92.0,5.53,276.8,220.0,190.0
2020,7,Khulna,Potato,Red_Potato,36.0,29.0,33.5,26.2,500.0,1434.0,1,0,20.5,10900000,495000.0,0.0,0.0,19.0,20.0,510.0,96.0,6.25,146.8,34.0,31.5
2020,7,Khulna,Potato,White_Potato,34.0,29.0,33.5,26.2,500.0,1434.0,1,0,20.5,10900000,495000.0,0.0,0.0,19.0,20.0,510.0,96.0,6.25,146.8,32.0,29.5
2020,7,Khulna,Rice,Coarse,47.8,29.1,34.8,25.2,510.8,1240.4,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,660.0,70.0,5.7,258.5,46.5,45.2
2020,7,Khulna,Rice,Miniket,60.5,29.1,34.8,25.2,510.8,1240.4,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,660.0,70.0,5.7,258.5,59.5,58.5
2020,7,Khulna,Rice,Nazirshail,66.5,29.1,34.8,25.2,510.8,1240.4,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,660.0,70.0,5.7,258.5,64.2,63.1
2020,7,Khulna,Rice,Aromatic,114.5,29.1,34.8,25.2,510.8,1240.4,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,660.0,70.0,5.7,258.5,110.5,106.5
2020,7,Khulna,Tomato,Local,70.8,30.2,34.8,25.5,295.4,938.7,0,0,3.9,85000,18200.0,3200.0,0.0,1550.0,1400.0,610.0,92.0,5.53,276.8,75.4,55.4
2020,7,Khulna,Tomato,Hybrid,88.2,30.2,34.8,25.5,295.4,938.7,0,0,3.9,85000,18200.0,3200.0,0.0,1550.0,1400.0,610.0,92.0,5.53,276.8,92.1,72.5
2020,7,Khulna,Tomato,Roma,105.4,30.2,34.8,25.5,295.4,938.7,0,0,3.9,85000,18200.0,3200.0,0.0,1550.0,1400.0,610.0,92.0,5.53,276.8,110.4,88.4
2020,7,Khulna,Tomato,Cherry,195.0,30.2,34.8,25.5,295.4,938.7,0,0,3.9,85000,18200.0,3200.0,0.0,1550.0,1400.0,610.0,92.0,5.53,276.8,210.0,185.0
2020,7,Mymensingh,Potato,Red_Potato,36.5,28.5,33.5,25.5,500.0,1318.0,1,0,22.5,10900000,495000.0,0.0,200.0,18.5,20.0,490.0,95.0,6.25,146.8,33.5,30.5
2020,7,Mymensingh,Potato,White_Potato,34.5,28.5,33.5,25.5,500.0,1318.0,1,0,22.5,10900000,495000.0,0.0,200.0,18.5,20.0,490.0,95.0,6.25,146.8,31.5,28.5
2020,7,Mymensingh,Rice,Coarse,48.5,28.5,33.5,24.5,610.4,1497.2,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,660.0,69.0,5.7,258.5,46.8,46.1
2020,7,Mymensingh,Rice,Miniket,60.8,28.5,33.5,24.5,610.4,1497.2,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,660.0,69.0,5.7,258.5,59.5,58.2
2020,7,Mymensingh,Rice,Nazirshail,67.5,28.5,33.5,24.5,610.4,1497.2,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,660.0,69.0,5.7,258.5,65.5,63.5
2020,7,Mymensingh,Rice,Aromatic,114.5,28.5,33.5,24.5,610.4,1497.2,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,660.0,69.0,5.7,258.5,110.5,106.5
2020,7,Mymensingh,Tomato,Local,68.4,29.1,33.5,24.5,420.5,1374.2,1,0,3.9,85000,18200.0,3200.0,0.0,1550.0,1400.0,610.0,92.0,5.53,276.8,72.1,54.8
2020,7,Mymensingh,Tomato,Hybrid,85.2,29.1,33.5,24.5,420.5,1374.2,1,0,3.9,85000,18200.0,3200.0,0.0,1550.0,1400.0,610.0,92.0,5.53,276.8,88.5,70.2
2020,7,Mymensingh,Tomato,Roma,102.1,29.1,33.5,24.5,420.5,1374.2,1,0,3.9,85000,18200.0,3200.0,0.0,1550.0,1400.0,610.0,92.0,5.53,276.8,105.4,85.4
2020,7,Mymensingh,Tomato,Cherry,185.0,29.1,33.5,24.5,420.5,1374.2,1,0,3.9,85000,18200.0,3200.0,0.0,1550.0,1400.0,610.0,92.0,5.53,276.8,195.0,175.0
2020,7,Rajshahi,Potato,Red_Potato,31.5,29.5,34.5,26.2,350.0,853.0,1,0,23.8,10900000,495000.0,0.0,200.0,18.0,16.0,460.0,92.0,6.25,146.8,29.5,26.5
2020,7,Rajshahi,Potato,White_Potato,29.5,29.5,34.5,26.2,350.0,853.0,1,0,23.8,10900000,495000.0,0.0,200.0,18.0,16.0,460.0,92.0,6.25,146.8,27.5,24.5
2020,7,Rajshahi,Rice,Coarse,46.5,29.8,36.2,26.1,395.2,927.4,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,640.0,68.0,5.7,258.5,45.2,44.5
2020,7,Rajshahi,Rice,Miniket,58.8,29.8,36.2,26.1,395.2,927.4,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,640.0,68.0,5.7,258.5,57.1,56.8
2020,7,Rajshahi,Rice,Nazirshail,65.2,29.8,36.2,26.1,395.2,927.4,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,640.0,68.0,5.7,258.5,63.1,62.1
2020,7,Rajshahi,Rice,Aromatic,110.5,29.8,36.2,26.1,395.2,927.4,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,640.0,68.0,5.7,258.5,105.5,102.5
2020,7,Rajshahi,Tomato,Local,60.5,30.8,35.5,24.5,195.4,612.0,1,0,3.9,85000,18200.0,3200.0,0.0,1550.0,1400.0,610.0,92.0,5.53,276.8,65.2,48.5
2020,7,Rajshahi,Tomato,Hybrid,75.8,30.8,35.5,24.5,195.4,612.0,1,0,3.9,85000,18200.0,3200.0,0.0,1550.0,1400.0,610.0,92.0,5.53,276.8,80.4,62.1
2020,7,Rajshahi,Tomato,Roma,92.4,30.8,35.5,24.5,195.4,612.0,1,0,3.9,85000,18200.0,3200.0,0.0,1550.0,1400.0,610.0,92.0,5.53,276.8,98.2,78.4
2020,7,Rajshahi,Tomato,Cherry,170.0,30.8,35.5,24.5,195.4,612.0,1,0,3.9,85000,18200.0,3200.0,0.0,1550.0,1400.0,610.0,92.0,5.53,276.8,180.0,150.0
2020,7,Rangpur,Potato,Red_Potato,30.5,29.2,34.0,26.0,380.0,933.0,1,0,25.5,10900000,495000.0,0.0,200.0,17.5,15.0,450.0,92.0,6.25,146.8,28.5,25.5
2020,7,Rangpur,Potato,White_Potato,28.5,29.2,34.0,26.0,380.0,933.0,1,0,25.5,10900000,495000.0,0.0,200.0,17.5,15.0,450.0,92.0,6.25,146.8,26.5,23.5
2020,7,Rangpur,Rice,Coarse,45.8,28.1,33.5,24.5,480.4,1125.0,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,630.0,67.0,5.7,258.5,44.5,43.8
2020,7,Rangpur,Rice,Miniket,57.2,28.1,33.5,24.5,480.4,1125.0,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,630.0,67.0,5.7,258.5,55.5,54.5
2020,7,Rangpur,Rice,Nazirshail,63.1,28.1,33.5,24.5,480.4,1125.0,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,630.0,67.0,5.7,258.5,61.2,59.2
2020,7,Rangpur,Rice,Aromatic,105.5,28.1,33.5,24.5,480.4,1125.0,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,630.0,67.0,5.7,258.5,101.5,98.5
2020,7,Rangpur,Tomato,Local,58.2,28.8,33.5,23.1,240.8,771.4,1,0,3.9,85000,18200.0,3200.0,0.0,1550.0,1400.0,610.0,92.0,5.53,276.8,62.8,45.2
2020,7,Rangpur,Tomato,Hybrid,72.4,28.8,33.5,23.1,240.8,771.4,1,0,3.9,85000,18200.0,3200.0,0.0,1550.0,1400.0,610.0,92.0,5.53,276.8,78.5,58.4
2020,7,Rangpur,Tomato,Roma,88.5,28.8,33.5,23.1,240.8,771.4,1,0,3.9,85000,18200.0,3200.0,0.0,1550.0,1400.0,610.0,92.0,5.53,276.8,95.4,72.1
2020,7,Rangpur,Tomato,Cherry,160.0,28.8,33.5,23.1,240.8,771.4,1,0,3.9,85000,18200.0,3200.0,0.0,1550.0,1400.0,610.0,92.0,5.53,276.8,170.0,140.0
2020,7,Sylhet,Potato,Red_Potato,43.5,28.2,32.8,25.2,750.0,2081.0,1,0,20.2,10900000,495000.0,0.0,0.0,21.5,28.0,560.0,102.0,6.25,146.8,40.5,37.5
2020,7,Sylhet,Potato,White_Potato,41.0,28.2,32.8,25.2,750.0,2081.0,1,0,20.2,10900000,495000.0,0.0,0.0,21.5,28.0,560.0,102.0,6.25,146.8,38.0,35.0
2020,7,Sylhet,Rice,Coarse,55.5,27.5,32.8,24.8,1150.5,2862.3,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,700.0,72.0,5.7,258.5,53.2,51.8
2020,7,Sylhet,Rice,Miniket,70.5,27.5,32.8,24.8,1150.5,2862.3,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,700.0,72.0,5.7,258.5,68.5,65.2
2020,7,Sylhet,Rice,Nazirshail,82.5,27.5,32.8,24.8,1150.5,2862.3,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,700.0,72.0,5.7,258.5,78.2,75.8
2020,7,Sylhet,Rice,Aromatic,132.5,27.5,32.8,24.8,1150.5,2862.3,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,700.0,72.0,5.7,258.5,125.5,118.5
2020,7,Sylhet,Tomato,Local,90.5,28.5,32.8,24.8,680.2,2424.9,1,0,3.9,85000,18200.0,3200.0,0.0,1550.0,1400.0,610.0,92.0,5.53,276.8,95.4,75.5
2020,7,Sylhet,Tomato,Hybrid,108.4,28.5,32.8,24.8,680.2,2424.9,1,0,3.9,85000,18200.0,3200.0,0.0,1550.0,1400.0,610.0,92.0,5.53,276.8,112.5,92.4
2020,7,Sylhet,Tomato,Roma,128.5,28.5,32.8,24.8,680.2,2424.9,1,0,3.9,85000,18200.0,3200.0,0.0,1550.0,1400.0,610.0,92.0,5.53,276.8,135.2,110.2
2020,7,Sylhet,Tomato,Cherry,265.0,28.5,32.8,24.8,680.2,2424.9,1,0,3.9,85000,18200.0,3200.0,0.0,1550.0,1400.0,610.0,92.0,5.53,276.8,280.0,250.0
2020,8,Barisal,Potato,Red_Potato,38.0,29.2,33.8,26.5,400.0,1979.0,1,0,20.8,10900000,495000.0,0.0,0.0,19.5,20.0,490.0,94.0,6.17,147.5,36.0,34.0
2020,8,Barisal,Potato,White_Potato,36.0,29.2,33.8,26.5,400.0,1979.0,1,0,20.8,10900000,495000.0,0.0,0.0,19.5,20.0,490.0,94.0,6.17,147.5,34.0,32.0
2020,8,Barisal,Rice,Coarse,49.2,28.5,33.5,25.2,420.4,1839.5,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,670.0,72.0,5.7,259.4,48.5,46.1
2020,8,Barisal,Rice,Miniket,63.1,28.5,33.5,25.2,420.4,1839.5,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,670.0,72.0,5.7,259.4,61.2,59.8
2020,8,Barisal,Rice,Nazirshail,69.5,28.5,33.5,25.2,420.4,1839.5,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,670.0,72.0,5.7,259.4,67.2,65.2
2020,8,Barisal,Rice,Aromatic,121.5,28.5,33.5,25.2,420.4,1839.5,1,0,4.2,37500000,11700000.0,300000.0,6000.0,950.0,680.0,670.0,72.0,5.7,259.4,116.8,112.5
2020,8,Barisal,Tomato,Local,70.1,29.5,33.2,25.4,325.2,1432.1,0,0,4.1,88000,18000.0,3500.0,0.0,1580.0,1450.0,600.0,92.0,5.68,282.1,74.5,78.2
2020,8,Barisal,Tomato,Hybrid,85.5,29.5,33.2,25.4,325.2,1432.1,0,0,4.1,88000,18000.0,3500.0,0.0,1580.0,1450.0,600.0,92.0,5.68,282.1,90.2,95.5
2020,8,Barisal,Tomato,Roma,102.5,29.5,33.2,25.4,325.2,1432.1,0,0,4.1,88000,18000.0,3500.0,0.0,1580.0,1450.0,600.0,92.0,5.68,282.1,108.2,112.4
2020,8,Barisal,Tomato,Cherry,200.0,29.5,33.2,25.4,325.2,1432.1,0,0,4.1,88000,18000.0,3500.0,0.0,1580.0,1450.0,600.0,92.0,5.68,282.1,215.0,225.0
2020,8,Chittagong,Potato,Red_Potato,40.0,28.8,33.5,26.8,450.0,2035.0,1,0,21.0,10900000,495000.0,0.0,0.0,19.0,20.0,510.0,96.0,6.17,147.5,38.5,36.5
2020,8,Chittagong,Potato,White_Potato,38.0,28.8,33.5,26.8,450.0,2035.0,1,0,21.0,10900000,495000.0,0.0,0.0,19.0,20.0,510.0,96.0,6.17,147.5,36.5,34.0
